id,text,archetype,category_role,category_group,datetime,discovered_topic
1769172304.250349,"Reminder: @S095YD2KQ4S sube el [universo](https://portalempresas.bancochile.cl/mibancochile-web/front/empresa/index.html#/portal/recaudacion-pac/universo) a [upload_contracts](http://admin.prd.fin/contracts/upload_contracts_snapshot_form), después la [rendición](https://portalempresas.bancochile.cl/mibancochile-web/front/empresa/index.html#/portal/recaudacion-pac/nominasProcesadas) a [charge_batches](http://admin.prd.fin/charge_batches) y descarga los paysheets del [payout batch](http://admin.prd.fin/payout_batches?q%5Bproduct_id_eq%5D=8&amp;commit=Filtrar&amp;subdomain=admin&amp;order=id_desc) en :banco-chile: ([paso a paso](https://www.notion.so/fintoc/Actualizaci-n-de-Universo-de-Contratos-9bd924a99fd24fb08cb4d1cd7abe3d30?source=copy_link))",Reminder (Automático),bot,Bots,2026-01-23 12:45:04.250,10
1769171428.045789,Reminder: @S095YD2KQ4S hacer proceso de [refresh de cuentas BICE](https://www.notion.so/fintoc/Refresh-cuentas-BICE-1e40ff41a1e9809c9323cbb614036b37),Reminder (Automático),bot,Bots,2026-01-23 12:30:28.045,8
1769171421.028219,Reminder: @S095YD2KQ4S Revisar [acá](http://admin.prd.fin/batch_paysheets?subdomain=admin&amp;order=id_desc&amp;q%5Bstatus_eq%5D=7&amp;q%5Bcreated_at_gteq%5D=2025-07-01&amp;commit=Filtrar) si hay paysheets pegadas en estado `stuck`. En [este](https://www.notion.so/fintoc/Flujo-para-destrabar-Paysheets-2450ff41a1e98090b777ee3efb4469d2?source=copy_link) manual se explica cómo procesar esas nóminas.,Reminder (Automático),bot,Bots,2026-01-23 12:30:21.028,0
1769171421.008069,Reminder: @S08KGHVFHUN Hacer cierre contable de cuentas recaudadoras. [Acá](https://www.notion.so/fintoc/Cierres-contables-v-a-Ledger-2880ff41a1e98032876af54dac9a307f?source=copy_link) la guía.,Reminder (Automático),bot,Bots,2026-01-23 12:30:21.008,0
1769171404.007939,Reminder: @S095YD2KQ4S hacer proceso de [nómina Unired](https://www.notion.so/fintoc/Subir-n-mina-Unired-30a1189fbcb34c2b9d988d3c5347e998),Reminder (Automático),bot,Bots,2026-01-23 12:30:04.007,9
1769169847.901229,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco Falabella](http://admin.prd.fin/product_configs/35/edit) (ID 35) : 50%",RoboCops (Bot),unknown,Otros,2026-01-23 12:04:07.901,1
1769166337.207549,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco Falabella](http://admin.prd.fin/product_configs/35/edit) (ID 35) : 50%",RoboCops (Bot),unknown,Otros,2026-01-23 11:05:37.207,1
1769162512.875429,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco Falabella](http://admin.prd.fin/product_configs/35/edit) (ID 35) : 50%",RoboCops (Bot),unknown,Otros,2026-01-23 10:01:52.875,1
1769159000.555339,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco Falabella](http://admin.prd.fin/product_configs/35/edit) (ID 35) : 50%",RoboCops (Bot),unknown,Otros,2026-01-23 09:03:20.555,1
1769155238.947669,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco Falabella](http://admin.prd.fin/product_configs/35/edit) (ID 35) : 50%",RoboCops (Bot),unknown,Otros,2026-01-23 08:00:38.947,1
1769151921.115589,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco Falabella](http://admin.prd.fin/product_configs/35/edit) (ID 35) : 50%",RoboCops (Bot),unknown,Otros,2026-01-23 07:05:21.115,1
1769148259.004149,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco Falabella](http://admin.prd.fin/product_configs/35/edit) (ID 35) : 50%",RoboCops (Bot),unknown,Otros,2026-01-23 06:04:19.004,1
1769144422.647159,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco Falabella](http://admin.prd.fin/product_configs/35/edit) (ID 35) : 50%",RoboCops (Bot),unknown,Otros,2026-01-23 05:00:22.647,1
1769140977.135259,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco Falabella](http://admin.prd.fin/product_configs/35/edit) (ID 35) : 50%",RoboCops (Bot),unknown,Otros,2026-01-23 04:02:57.135,1
1769137225.069849,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco Falabella](http://admin.prd.fin/product_configs/35/edit) (ID 35) : 50%",RoboCops (Bot),unknown,Otros,2026-01-23 03:00:25.069,1
1769133716.323449,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco Falabella](http://admin.prd.fin/product_configs/35/edit) (ID 35) : 50%",RoboCops (Bot),unknown,Otros,2026-01-23 02:01:56.323,1
1769130099.571569,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco Falabella](http://admin.prd.fin/product_configs/35/edit) (ID 35) : 50%",RoboCops (Bot),unknown,Otros,2026-01-23 01:01:39.571,1
1769126542.731319,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco Falabella](http://admin.prd.fin/product_configs/35/edit) (ID 35) : 50%",RoboCops (Bot),unknown,Otros,2026-01-23 00:02:22.731,1
1769122968.631609,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco Falabella](http://admin.prd.fin/product_configs/35/edit) (ID 35) : 50%",RoboCops (Bot),unknown,Otros,2026-01-22 23:02:48.631,1
1769119430.777719,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco Falabella](http://admin.prd.fin/product_configs/35/edit) (ID 35) : 50%",RoboCops (Bot),unknown,Otros,2026-01-22 22:03:50.777,1
1769115804.595469,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco Falabella](http://admin.prd.fin/product_configs/35/edit) (ID 35) : 50%",RoboCops (Bot),unknown,Otros,2026-01-22 21:03:24.595,1
1769115604.746089,Reminder: @S095YD2KQ4S Revisar [este](https://fintoc.retool.com/apps/96f7bd9e-76c0-11f0-804e-87bc9964caf6/Ops%20Collection/Ops%20Collection%20Tools/page1) dashboard (pestaña Daily Tasks) antes de cerrar el día.,Reminder (Automático),bot,Bots,2026-01-22 21:00:04.746,4
1769113810.605839,Reminder: @S095YD2KQ4S hacer pago de payouts a merchants y refunds ([paso a paso](https://www.notion.so/Dispersi-n-de-payouts-a-merchants-12e0ff41a1e98011ae70f1eb7033ae25?pvs=24#12e0ff41a1e980e792fbde1905fac6fc)),Reminder (Automático),bot,Bots,2026-01-22 20:30:10.605,0
1769112151.383509,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco Falabella](http://admin.prd.fin/product_configs/35/edit) (ID 35) : 50%",RoboCops (Bot),unknown,Otros,2026-01-22 20:02:31.383,1
1769108592.088419,"@S095YD2KQ4S me ayudas a adelantar este refund plisss. Era para ayer, pero no tenían saldo porq tienen muchos refund activos, por lo mismo no me deja adelantarlo por retool. Se podrá adelantar solo este?  (igual me extraña que yaneken no tenga saldo)
• [Refund](http://admin.prd.fin/refunds/ref_B5qVz8KHxlqORaY6) ",Tareas Operacionales Generales,support,Soporte,2026-01-22 19:03:12.088,0
1769106497.244509,"@tank-ops-chile no se han [subido las nóminas](https://www.notion.so/fintoc/Subir-n-minas-Banco-Estado-Banco-Security-12e0ff41a1e9807f8dc1f11009203836?source=copy_link) del [BancoEstado](https://www.bancoestado.cl/content/bancoestado-public/cl/es/home/inicio---bancoestado-empresas.html#/login-empresa)  :banco-estado:.  Al finalizar, marca el toggle [acá](https://fintoc.retool.com/apps/96f7bd9e-76c0-11f0-804e-87bc9964caf6/Ops%20Collection/Ops%20Collection%20Tools/page1).",RoboCops (Bot),unknown,Otros,2026-01-22 18:28:17.244,13
1769103001.198999,"Reminder: @S095YD2KQ4S descargar [nómina de cargos](http://admin.prd.fin/charge_batches), subirla al [banco](https://login.portalempresas.bancochile.cl/bancochile-web/empresa/login/index.html#/login) y cambiar el estado del batch a waiting_paysheet_result ([paso a paso)](https://www.notion.so/fintoc/Subir-n-mina-de-cargos-9b9f67db366c4b649af85b3cb595c43a?source=copy_link)",Reminder (Automático),bot,Bots,2026-01-22 17:30:01.198,0
1769098710.759269,@mateo status update de esto?,Sin Clasificar,unknown,Otros,2026-01-22 16:18:30.759,14
1769097458.322619,:listeilor::hehe::vamos-ekipo:,Sin Clasificar,merchant,Merchants Kushki,2026-01-22 15:57:38.322,15
1769097386.351889,"@S095YD2KQ4S me ayudas subiendo a Kippi a la plataforma de kushki. Los datos son:
Nombre: Retail investimenti spa
Url: [https://kippichile.cl/](https://kippichile.cl/)
Fecha nacimiento: 12/10/1990
TyC:  [https://docs.google.com/document/d/1L9az96vU0GKk2l4IaQdibpC0LVlxY0zKvrAcNZbXoUw/edit?tab=t.0](https://docs.google.com/document/d/1L9az96vU0GKk2l4IaQdibpC0LVlxY0zKvrAcNZbXoUw/edit?tab=t.0)",Onboarding Merchants Kushki,merchant,Merchants Kushki,2026-01-22 15:56:26.351,3
1769096625.064979,"@S095YD2KQ4S me ayudas subiendo a Bolgen a la plataforma de kushki. Los datos son:
Nombre: KHUMBU SPA
Url: [https://www.bolg.cl/](https://www.bolg.cl/)
Fecha nacimiento: 10/10/1986
TyC:  [https://docs.google.com/document/d/1dpcJ9MBA8Z_rIL2cg3_icOSdM4xC3kuqjXtdiWBdk_s/edit?tab=t.0](https://docs.google.com/document/d/1dpcJ9MBA8Z_rIL2cg3_icOSdM4xC3kuqjXtdiWBdk_s/edit?tab=t.0)",Onboarding Merchants Kushki,merchant,Merchants Kushki,2026-01-22 15:43:45.064,3
1769095740.515839,"@S095YD2KQ4S me ayudas subiendo a Agua Antukuyen a la plataforma de kushki. Los datos son:
Nombre: GAETE Y ARANEDA ASOCIADOS SPA
Url: [https://aguaantukuyen.cl/](https://aguaantukuyen.cl/)
Fecha nacimiento: 05/05/1977
TyC:  [https://docs.google.com/document/d/1yykqPR7eSgvnKLb_ZDxyX00b-hweH_WgmTM97pEx_cI/edit?tab=t.0](https://docs.google.com/document/d/1yykqPR7eSgvnKLb_ZDxyX00b-hweH_WgmTM97pEx_cI/edit?tab=t.0)",Onboarding Merchants Kushki,merchant,Merchants Kushki,2026-01-22 15:29:00.515,3
1769095434.966289,"@S095YD2KQ4S me ayudas subiendo a Modoko a la plataforma de kushki. Los datos son:
Nombre: MODOKO SpA
Url: [https://modoko.cl/](https://modoko.cl/)
Fecha nacimiento: 23/05/1996
TyC:  [https://docs.google.com/document/d/1DjTl62A6NoTWf4lpHsYwjrtqFvCPUoJ0RoKKoDOUBD4/edit?tab=t.0](https://docs.google.com/document/d/1DjTl62A6NoTWf4lpHsYwjrtqFvCPUoJ0RoKKoDOUBD4/edit?tab=t.0)",Onboarding Merchants Kushki,merchant,Merchants Kushki,2026-01-22 15:23:54.966,3
1769095007.957859,"@S095YD2KQ4S me ayudas subiendo a RM Partes SpA a la plataforma de kushki. Los datos son:
Nombre: RM Partes SpA
Url: [https://rmpartes.cl/](https://rmpartes.cl/)
Fecha nacimiento: 02/03/1990
TyC:  [https://docs.google.com/document/d/1T6LmnV7NYMtYQPdGaasyorz56tqmF8Yjz7zEI1Ykobk/edit?tab=t.0](https://docs.google.com/document/d/1T6LmnV7NYMtYQPdGaasyorz56tqmF8Yjz7zEI1Ykobk/edit?tab=t.0)",Onboarding Merchants Kushki,merchant,Merchants Kushki,2026-01-22 15:16:47.957,3
1769094447.947039,"@S095YD2KQ4S me ayudas subiendo a Luminavida a la plataforma de kushki. Los datos son:
Nombre: Luminavida SPA
Url: [https://luminavida.cl/](https://luminavida.cl/)
Fecha nacimiento: 20/08/1990
TyC:  [https://docs.google.com/document/d/1cGl4wk-DYh2eMFORzXJ74F11ni0zljD_ndoBUf8HnTg/edit?tab=t.0](https://docs.google.com/document/d/1cGl4wk-DYh2eMFORzXJ74F11ni0zljD_ndoBUf8HnTg/edit?tab=t.0)",Onboarding Merchants Kushki,merchant,Merchants Kushki,2026-01-22 15:07:27.947,3
1769094021.758669,Reminder: @S095YD2KQ4S mover plata de Banco Estado al Security ([paso a paso](https://www.notion.so/fintoc/Subir-n-minas-Banco-Estado-Banco-Security-12e0ff41a1e9807f8dc1f11009203836)),Reminder (Automático),bot,Bots,2026-01-22 15:00:21.758,2
1769092657.397819,"@S095YD2KQ4S me ayudas subiendo aHaze Concept a la plataforma de kushki. Los datos son:
Nombre: Textil Holy Concept Limitada
Url: [https://hazeconcept.com/](https://hazeconcept.com/)
Fecha nacimiento: 03/01/2000
TyC:  [https://docs.google.com/document/d/15sx4TQGjKG8d0j2qmixUiwHZeT61yhG9ULhfYggZJZE/edit?tab=t.0](https://docs.google.com/document/d/15sx4TQGjKG8d0j2qmixUiwHZeT61yhG9ULhfYggZJZE/edit?tab=t.0)",Onboarding Merchants Kushki,merchant,Merchants Kushki,2026-01-22 14:37:37.397,3
1769091650.877209,"@S095YD2KQ4S me ayudas subiendo a Baby Steps a la plataforma de kushki. Los datos son:
Nombre: Baby Steps Spa
Url: [https://babysteps.cl/](https://babysteps.cl/)
Fecha nacimiento: 22/04/1957
TyC:  [https://docs.google.com/document/d/1b1pOAFD1tFlnIwrVwox62tDmAzvfY0pRJllE0hk8Sz0/edit?tab=t.0](https://docs.google.com/document/d/1b1pOAFD1tFlnIwrVwox62tDmAzvfY0pRJllE0hk8Sz0/edit?tab=t.0)",Onboarding Merchants Kushki,merchant,Merchants Kushki,2026-01-22 14:20:50.877,3
1769090996.341679,:bombardino-crocodilo:,Sin Clasificar,unknown,Otros,2026-01-22 14:09:56.341,15
1769090944.323739,[https://open.spotify.com/intl-es/track/0oOhHNAXE8nJSoLGCyGDDK?si=f3246719e49347bb](https://open.spotify.com/intl-es/track/0oOhHNAXE8nJSoLGCyGDDK?si=f3246719e49347bb),Proceso Nómina Unired,unknown,Otros,2026-01-22 14:09:04.323,9
1769090917.483769,"@S095YD2KQ4S me ayudas subiendo a Joyería Saviér SPA a la plataforma de kushki. Los datos son:
Nombre: Joyería Saviér SPA
Url: [https://joyeriasavier.cl/](https://joyeriasavier.cl/)
Fecha nacimiento: 17/08/2004
TyC: [ https://docs.google.com/document/d/1PDjH5PvO2ukyQovMMmiixQeNH-IxC-av6lFK5VhE7Nc/edit?tab=t.0](https://docs.google.com/document/d/1DJT45Aax89iYGitScMNgf9QWB_MufW167w2V0YX-eX4/edit?tab=t.0)",Onboarding Merchants Kushki,merchant,Merchants Kushki,2026-01-22 14:08:37.483,3
1769090509.272919,:omg-cat:,Sin Clasificar,unknown,Otros,2026-01-22 14:01:49.272,15
1769090170.120859,:despair:,Sin Clasificar,unknown,Otros,2026-01-22 13:56:10.120,15
1769090057.267919,"@S095YD2KQ4S me ayudas subiendo a Raceworks SpA a la plataforma de kushki. Los datos son:
Nombre: Raceworks SpA
Url: [https://www.raceworks.cl/?srsltid=AfmBOorcaUW9EdiCqWiyJTFZ600djvJQhM9WLLjHQqlySUWcs90qtLnM](https://www.raceworks.cl/?srsltid=AfmBOorcaUW9EdiCqWiyJTFZ600djvJQhM9WLLjHQqlySUWcs90qtLnM)
Fecha nacimiento: 10/09/1990
TyC: [https://docs.google.com/document/d/1PDjH5PvO2ukyQovMMmiixQeNH-IxC-av6lFK5VhE7Nc/edit?tab=t.0](https://docs.google.com/document/d/1PDjH5PvO2ukyQovMMmiixQeNH-IxC-av6lFK5VhE7Nc/edit?tab=t.0)",Onboarding Merchants Kushki,merchant,Merchants Kushki,2026-01-22 13:54:17.267,3
1769089223.096489,"@S095YD2KQ4S me ayudas subiendo a [MONS.CL](http://MONS.CL) a la plataforma de kushki. Los datos son:
Nombre: AZ SOCIEDAD INVERSIONES COMERCIALES SPA
Url: [https://mons.cl/](https://mons.cl/)
Fecha nacimiento: 10/02/1984
TyC: [https://docs.google.com/document/d/1nQrI6X22KsEed_xbiEbggt0ryfqcWBzn8SyAu0qrd3s/edit?tab=t.0](https://docs.google.com/document/d/1nQrI6X22KsEed_xbiEbggt0ryfqcWBzn8SyAu0qrd3s/edit?tab=t.0)",Onboarding Merchants Kushki,merchant,Merchants Kushki,2026-01-22 13:40:23.096,3
1769086862.465849,"@S095YD2KQ4S me ayudas subiendo a Dermotienda Chile a la plataforma de kushki. Los datos son:
Nombre: Dermotienda Limitada
Url: [https://dermotienda.cl/](https://dermotienda.cl/)
Fecha nacimiento: 10/05/1990
TyC: [https://docs.google.com/document/d/1hUSwzHJF93qdVkYRG3tkUnwvjOQzQx7Z7fblzTkEABU/edit?tab=t.0](https://docs.google.com/document/d/1hUSwzHJF93qdVkYRG3tkUnwvjOQzQx7Z7fblzTkEABU/edit?tab=t.0)",Onboarding Merchants Kushki,merchant,Merchants Kushki,2026-01-22 13:01:02.465,3
1769086412.124729,"@mateo hay que hacer algo con esto jaaj
ahora que lanzamos tarjeta con todo se viene el :suffering-from-success:",Tareas Operacionales Generales,unknown,Otros,2026-01-22 12:53:32.124,14
1769086316.788889,"@S095YD2KQ4S me ayudas subiendo a London Profesional Beauty a la plataforma de kushki. Los datos son:
Nombre: Inversiones Gaocje philippe
Url: [https://lpb.cl/](https://lpb.cl/)
Fecha nacimiento: 03/07/1993
TyC: [https://docs.google.com/document/d/1bORjaUJmkoS9UgexX0WQg_GNnQ1jfsOVBPZObUJTmB4/edit?tab=t.0](https://docs.google.com/document/d/1bORjaUJmkoS9UgexX0WQg_GNnQ1jfsOVBPZObUJTmB4/edit?tab=t.0)",Onboarding Merchants Kushki,merchant,Merchants Kushki,2026-01-22 12:51:56.788,3
1769085928.945679,"Reminder: @S095YD2KQ4S sube el [universo](https://portalempresas.bancochile.cl/mibancochile-web/front/empresa/index.html#/portal/recaudacion-pac/universo) a [upload_contracts](http://admin.prd.fin/contracts/upload_contracts_snapshot_form), después la [rendición](https://portalempresas.bancochile.cl/mibancochile-web/front/empresa/index.html#/portal/recaudacion-pac/nominasProcesadas) a [charge_batches](http://admin.prd.fin/charge_batches) y descarga los paysheets del [payout batch](http://admin.prd.fin/payout_batches?q%5Bproduct_id_eq%5D=8&amp;commit=Filtrar&amp;subdomain=admin&amp;order=id_desc) en :banco-chile: ([paso a paso](https://www.notion.so/fintoc/Actualizaci-n-de-Universo-de-Contratos-9bd924a99fd24fb08cb4d1cd7abe3d30?source=copy_link))",Reminder (Automático),bot,Bots,2026-01-22 12:45:28.945,10
1769085700.924879,:bee-up:,Sin Clasificar,unknown,Otros,2026-01-22 12:41:40.924,15
1769085582.574839,"@S095YD2KQ4S me ayudas subiendo a Omnistock SpA a la plataforma de kushki. Los datos son:
Nombre: Omnistock SpA
Url: [https://www.omnipack.cl/](https://www.omnipack.cl/)
Fecha nacimiento: 31/12/1979
TyC: [https://docs.google.com/document/d/1majTRXDunooJRTNMqxC37kAFEw3RsGvxHxrTyW8dEs0/edit?tab=t.0](https://docs.google.com/document/d/1majTRXDunooJRTNMqxC37kAFEw3RsGvxHxrTyW8dEs0/edit?tab=t.0)",Onboarding Merchants Kushki,merchant,Merchants Kushki,2026-01-22 12:39:42.574,3
1769085288.061269,"@S095YD2KQ4S me ayudas subiendo a Masbien Wellness Market a la plataforma de kushki. Los datos son:
Nombre: Masbien SpA
Url: [https://masbien.cl/](https://masbien.cl/)
Fecha nacimiento: 11/08/1987
TyC: [https://docs.google.com/document/d/1YhuUo_XijhZDmqv9SKnEE4gmpqpRhKyz0X33j26JLD0/edit?tab=t.0](https://docs.google.com/document/d/1YhuUo_XijhZDmqv9SKnEE4gmpqpRhKyz0X33j26JLD0/edit?tab=t.0)",Onboarding Merchants Kushki,merchant,Merchants Kushki,2026-01-22 12:34:48.061,3
1769085027.976859,Reminder: @S095YD2KQ4S Revisar [acá](http://admin.prd.fin/batch_paysheets?subdomain=admin&amp;order=id_desc&amp;q%5Bstatus_eq%5D=7&amp;q%5Bcreated_at_gteq%5D=2025-07-01&amp;commit=Filtrar) si hay paysheets pegadas en estado `stuck`. En [este](https://www.notion.so/fintoc/Flujo-para-destrabar-Paysheets-2450ff41a1e98090b777ee3efb4469d2?source=copy_link) manual se explica cómo procesar esas nóminas.,Reminder (Automático),bot,Bots,2026-01-22 12:30:27.976,0
1769085024.781639,Reminder: @S095YD2KQ4S hacer proceso de [nómina Unired](https://www.notion.so/fintoc/Subir-n-mina-Unired-30a1189fbcb34c2b9d988d3c5347e998),Reminder (Automático),bot,Bots,2026-01-22 12:30:24.781,9
1769085011.508059,Reminder: @S095YD2KQ4S hacer proceso de [refresh de cuentas BICE](https://www.notion.so/fintoc/Refresh-cuentas-BICE-1e40ff41a1e9809c9323cbb614036b37),Reminder (Automático),bot,Bots,2026-01-22 12:30:11.508,8
1769085003.690669,Reminder: @S08KGHVFHUN Hacer cierre contable de cuentas recaudadoras. [Acá](https://www.notion.so/fintoc/Cierres-contables-v-a-Ledger-2880ff41a1e98032876af54dac9a307f?source=copy_link) la guía.,Reminder (Automático),bot,Bots,2026-01-22 12:30:03.690,0
1769084531.856959,"@S095YD2KQ4S me ayudas subiendo a Kaulini a la plataforma de kushki. Los datos son:
Nombre: kaulini spa
Url: [https://kaulini.cl/](https://kaulini.cl/)
Fecha nacimiento: 21/02/1995
TyC: [https://docs.google.com/document/d/11OSCYwlVurMKUouRxfyaqRXe3zI1JH69B6e15xfhbAQ/edit?tab=t.0](https://docs.google.com/document/d/11OSCYwlVurMKUouRxfyaqRXe3zI1JH69B6e15xfhbAQ/edit?tab=t.0)",Onboarding Merchants Kushki,merchant,Merchants Kushki,2026-01-22 12:22:11.856,3
1769084061.939269,"@S095YD2KQ4S me ayudas subiendo a Mariscos de La Concha a la plataforma de kushki. Los datos son:
Nombre: De la Concha Comercial SpA
Url: [https://mariscosdelaconcha.cl/](https://mariscosdelaconcha.cl/)
Fecha nacimiento: 21/08/1981
TyC: [https://docs.google.com/document/d/1G9PEoVJhEw7HlXai1PTVD1IjF5cr1KLgoQwav_KqIto/edit?tab=t.0](https://docs.google.com/document/d/1G9PEoVJhEw7HlXai1PTVD1IjF5cr1KLgoQwav_KqIto/edit?tab=t.0)",Onboarding Merchants Kushki,merchant,Merchants Kushki,2026-01-22 12:14:21.939,3
1769040202.102199,"@tank-ops-chile Hay orgs con Cards activo sin el documento `card_payout_details`:

• Asesorias e inversiones IVYCORP Limitada

Crea el documento en [este formulario](http://admin.prd.fin/documents/new), basándote en [este documento](http://admin.prd.fin/documents/3363/edit) existente.",RoboCops (Bot),unknown,Otros,2026-01-22 00:03:22.102,11
1769032966.945259,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco Falabella](http://admin.prd.fin/product_configs/35/edit) (ID 35) : 0%",RoboCops (Bot),unknown,Otros,2026-01-21 22:02:46.945,1
1769031248.063709,"@S095YD2KQ4S me ayudas subiendo a La timbrería a la plataforma de kushki. Los datos son:
Nombre: DANIAC SPA
Url: [https://latimbreria.cl/](https://latimbreria.cl/)
Fecha nacimiento: 27/03/1995
TyC: [https://docs.google.com/document/d/1-njIRNpk9iujudcIQDqB6yoEc0yuvUcwhg_MzbA0H8o/edit?tab=t.0](https://docs.google.com/document/d/1-njIRNpk9iujudcIQDqB6yoEc0yuvUcwhg_MzbA0H8o/edit?tab=t.0)",Onboarding Merchants Kushki,merchant,Merchants Kushki,2026-01-21 21:34:08.063,3
1769029266.070879,"@raimundo.sandoval, [este](https://app.datadoghq.com/monitors/239730244?from_ts=1768824184000&amp;to_ts=1768825384000&amp;event_id=8465150848433579462&amp;link_source=monitor_notif) es el monitor de direct transfer que hay que corregir",Sin Clasificar,unknown,Otros,2026-01-21 21:01:06.070,-1
1769029217.288779,Reminder: @S095YD2KQ4S Revisar [este](https://fintoc.retool.com/apps/96f7bd9e-76c0-11f0-804e-87bc9964caf6/Ops%20Collection/Ops%20Collection%20Tools/page1) dashboard (pestaña Daily Tasks) antes de cerrar el día.,Reminder (Automático),bot,Bots,2026-01-21 21:00:17.288,4
1769028661.327959,"@S095YD2KQ4S me ayudas subiendo a Micelio Corp SpA a la plataforma de kushki. Los datos son:
Nombre: Micelio Corp SpA
Url: [https://bazarfungi.cl/](https://bazarfungi.cl/)
Fecha nacimiento: 23/12/1983
TyC:[https://docs.google.com/document/d/1EqtI24w62jQ4wVFuZCW1QOE-XEWafy2swPUYOhCLi9c/edit?tab=t.0](https://docs.google.com/document/d/1EqtI24w62jQ4wVFuZCW1QOE-XEWafy2swPUYOhCLi9c/edit?tab=t.0)",Onboarding Merchants Kushki,merchant,Merchants Kushki,2026-01-21 20:51:01.327,3
1769028117.607649,"@S095YD2KQ4S me ayudas subiendo a Comercial Urubamba Ltda a la plataforma de kushki. Los datos son:
Nombre: Comercial Urubamba Ltda
Url: [https://casabougie.cl/](https://casabougie.cl/)
Fecha nacimiento: 19/03/1977
TyC: [https://docs.google.com/document/d/1nvs_HYClcsBHIabRG7WyyLRCFnhYmFs5qkAyfQ3Cdrc/edit?tab=t.0](https://docs.google.com/document/d/1nvs_HYClcsBHIabRG7WyyLRCFnhYmFs5qkAyfQ3Cdrc/edit?tab=t.0)",Onboarding Merchants Kushki,merchant,Merchants Kushki,2026-01-21 20:41:57.607,3
1769027406.282909,Reminder: @S095YD2KQ4S hacer pago de payouts a merchants y refunds ([paso a paso](https://www.notion.so/Dispersi-n-de-payouts-a-merchants-12e0ff41a1e98011ae70f1eb7033ae25?pvs=24#12e0ff41a1e980e792fbde1905fac6fc)),Reminder (Automático),bot,Bots,2026-01-21 20:30:06.282,0
1769025896.547419,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco BCI](http://admin.prd.fin/product_configs/6/edit) (ID 6) : 0%",RoboCops (Bot),unknown,Otros,2026-01-21 20:04:56.547,7
1769025606.392839,"@tank-ops-chile Hay orgs con Cards activo sin el documento `card_payout_details`:

• Asesorias e inversiones IVYCORP Limitada

Crea el documento en [este formulario](http://admin.prd.fin/documents/new), basándote en [este documento](http://admin.prd.fin/documents/3363/edit) existente.",RoboCops (Bot),unknown,Otros,2026-01-21 20:00:06.392,11
1769024708.691579,":ojito:  mantención programada again, muuuucho ojo @S095YD2KQ4S",Sin Clasificar,unknown,Otros,2026-01-21 19:45:08.691,-1
1769022654.333089,"@raimundo.sandoval hice este documento ""[documents 101](https://www.notion.so/fintoc/Documents-101-2ef0ff41a1e98087a30dd5e1b298e4a1)"" que introduce a grandes rasgos como funciona el envío de documentos
deberíamos apuntar que todos los grandes procesos tengan su 101 que explica el funcionamiento, como este de [conciliación](https://www.notion.so/fintoc/Conciliaci-n-101-2b80ff41a1e9801fb6c5c0be7ae54807)
por ejemplo: faltaría un dispersiones 101 (payouts, refunds, paybacks), recaudación 101, cierres de tesorería 101, direct debit 101 etc",Tareas Operacionales Generales,unknown,Otros,2026-01-21 19:10:54.333,0
1769016615.616539,"Reminder: @S095YD2KQ4S descargar [nómina de cargos](http://admin.prd.fin/charge_batches), subirla al [banco](https://login.portalempresas.bancochile.cl/bancochile-web/empresa/login/index.html#/login) y cambiar el estado del batch a waiting_paysheet_result ([paso a paso)](https://www.notion.so/fintoc/Subir-n-mina-de-cargos-9b9f67db366c4b649af85b3cb595c43a?source=copy_link)",Reminder (Automático),bot,Bots,2026-01-21 17:30:15.616,0
1769007623.948819,Reminder: @S095YD2KQ4S mover plata de Banco Estado al Security ([paso a paso](https://www.notion.so/fintoc/Subir-n-minas-Banco-Estado-Banco-Security-12e0ff41a1e9807f8dc1f11009203836)),Reminder (Automático),bot,Bots,2026-01-21 15:00:23.948,2
